No,gpa_post,gpa_prior,rm_avg,rm_diff,or_indorm,gender,major,cohort,semester
439,0.6188340807174888,0.7174887892376681,0.5381165919282511,0.3886397608370702,2,0,1,1,4
440,0.11210762331838565,0.32286995515695066,0.8071748878923767,0.22421524663677128,4,0,1,1,1
440,0.13004484304932734,0.11210762331838565,0.8146487294469358,0.2690582959641255,4,0,1,1,2
440,0.2825112107623318,0.13004484304932734,0.7144992526158446,0.3497757847533632,4,0,1,1,3
440,0.37668161434977576,0.2825112107623318,0.6831091180866965,0.2660687593423019,4,0,1,1,4
441,0.8385650224215246,0.8789237668161435,0.6442451420029895,0.08071748878923768,1,0,1,1,1
441,0.9730941704035875,0.8385650224215246,0.39910313901345296,0.1434977578475336,1,0,1,1,2
441,0.9417040358744395,0.9730941704035875,0.35575485799701045,0.14947683109118085,1,0,1,1,3
441,0.9372197309417041,0.9417040358744395,0.39760837070254107,0.24813153961136022,1,0,1,1,4
442,0.31390134529147984,0.6457399103139013,0.7219730941704036,0.19730941704035873,3,0,1,1,1
442,0.21076233183856502,0.31390134529147984,0.5739910313901345,0.32286995515695066,4,0,1,1,2
442,0.2242152466367713,0.21076233183856502,0.6098654708520179,0.36771300448430494,4,0,1,1,3
442,0.14798206278026907,0.2242152466367713,0.6367713004484304,0.3796711509715995,4,0,1,1,4
443,0.5291479820627802,0.5829596412556054,0.7428998505231689,0.15545590433482812,4,0,1,1,1
443,0.4349775784753363,0.5291479820627802,0.5022421524663677,0.3497757847533632,2,0,1,1,2
443,0.3721973094170404,0.4349775784753363,0.5351270553064276,0.5082212257100149,2,0,1,1,3
443,0.3811659192825112,0.3721973094170404,0.5874439461883408,0.4783258594917788,3,0,1,1,4
444,0.3542600896860987,0.7040358744394619,0.70254110612855,0.19730941704035873,2,0,1,1,1
444,0.42152466367713004,0.3542600896860987,0.5605381165919282,0.3497757847533632,3,0,1,1,2
444,0.5964125560538116,0.42152466367713004,0.5396113602391629,0.5082212257100149,3,0,1,1,3
444,0.6502242152466368,0.5964125560538116,0.5127055306427504,0.4783258594917788,2,0,1,1,4
445,0.2645739910313901,0.5201793721973094,0.7443946188340806,0.30493273542600896,4,0,1,1,1
445,0.2062780269058296,0.2645739910313901,0.71898355754858,0.4843049327354261,4,0,1,1,2
445,0.43946188340807174,0.2062780269058296,0.6233183856502241,0.6487294469357249,3,0,1,1,3
445,0.40358744394618834,0.43946188340807174,0.593423019431988,0.624813153961136,3,0,1,1,4
446,0.8923766816143498,0.7085201793721974,0.6816143497757846,0.31390134529147984,2,0,1,1,1
446,0.8789237668161435,0.8923766816143498,0.5097159940209267,0.4872944693572496,2,0,1,1,2
446,0.8251121076233184,0.8789237668161435,0.3991031390134529,0.6487294469357249,2,0,1,1,3
446,0.9013452914798207,0.8251121076233184,0.4648729446935725,0.624813153961136,2,0,1,1,4
447,0.26905829596412556,0.5336322869955157,0.7399103139013453,0.31390134529147984,3,0,1,1,1
447,0.008968609865470852,0.26905829596412556,0.7174887892376681,0.4872944693572496,3,0,1,1,2
447,0.008968609865470852,0.008968609865470852,0.6890881913303438,0.5171898355754857,4,0,1,1,3
447,0.026905829596412557,0.008968609865470852,0.7369207772795217,0.3378176382660687,4,0,1,1,4
448,0.9955156950672646,0.9910313901345291,0.5874439461883408,0.12556053811659199,1,0,1,1,1
448,0.9820627802690582,0.9955156950672646,0.4753363228699552,0.41853512705530643,1,0,1,1,2
448,0.9461883408071748,0.9820627802690582,0.36472346786248133,0.5799701046337818,1,0,1,1,3
448,0.9820627802690582,0.9461883408071748,0.4245142002989537,0.5440956651718983,1,0,1,1,4
449,0.6905829596412556,0.820627802690583,0.8565022421524664,0.08071748878923768,3,0,1,1,1
449,0.8654708520179372,0.6905829596412556,0.5575485799701047,0.4872944693572496,2,0,1,1,2
449,0.5650224215246636,0.8654708520179372,0.8310911808669657,0.1883408071748879,3,0,1,1,3
449,0.6457399103139013,0.5650224215246636,0.9118086696562032,0.038863976083707064,4,0,1,1,4
450,0.6547085201793722,0.8878923766816144,0.8340807174887893,0.08071748878923768,2,0,1,1,1
450,0.9372197309417041,0.6547085201793722,0.5695067264573991,0.4872944693572496,3,0,1,1,2
450,0.9282511210762332,0.9372197309417041,0.8071748878923767,0.164424514200299,1,0,1,1,3
450,0.8878923766816144,0.9282511210762332,0.7907324364723468,0.24514200298953667,2,0,1,1,4
451,0.874439461883408,0.9013452914798207,0.8295964125560538,0.0717488789237668,1,0,1,1,1
451,0.6547085201793722,0.874439461883408,0.49626307922272045,0.36472346786248133,1,0,1,1,2
451,0.874439461883408,0.6547085201793722,0.9013452914798207,0.04783258594917794,4,0,1,1,3
451,0.8430493273542601,0.874439461883408,0.8086696562032886,0.24514200298953667,3,0,1,1,4
452,0.14349775784753363,0.7802690582959642,0.8699551569506726,0.05381165919282512,4,0,1,1,1
452,0.9013452914798207,0.14349775784753363,0.7399103139013453,0.14648729446935724,4,0,1,1,2
452,0.9327354260089686,0.9013452914798207,0.8191330343796711,0.1883408071748879,2,0,1,1,3
452,0.8475336322869955,0.9327354260089686,0.789237668161435,0.24215246636771304,1,0,1,1,4
453,0.32286995515695066,0.242152466367713,0.8071748878923767,0.22720478325859492,4,0,1,1,1
453,0.8565022421524664,0.32286995515695066,0.6547085201793722,0.5082212257100149,3,0,1,1,2
453,0.6367713004484304,0.8565022421524664,0.523168908819133,0.5680119581464872,2,0,1,1,3
453,0.8654708520179372,0.6367713004484304,0.593423019431988,0.6457399103139013,3,0,1,1,4
454,0.21076233183856502,0.6547085201793722,0.6696562032884903,0.5022421524663677,3,0,1,1,1
454,0.017937219730941704,0.21076233183856502,0.6920777279521674,0.4334828101644246,4,0,1,1,2
454,0.017937219730941704,0.017937219730941704,0.8026905829596412,0.12556053811659193,4,0,1,1,3
454,0.11659192825112108,0.017937219730941704,0.7997010463378175,0.23318385650224216,4,0,1,1,4
455,0.7802690582959642,0.7713004484304933,0.6307922272047833,0.5022421524663677,2,0,1,1,1
455,0.6816143497757847,0.7802690582959642,0.5022421524663677,0.5082212257100149,2,0,1,1,2
455,0.7757847533632287,0.6816143497757847,0.5814648729446935,0.5680119581464872,3,0,1,1,3
455,0.7668161434977578,0.7757847533632287,0.5470852017937219,0.6457399103139013,2,0,1,1,4
456,0.9730941704035875,0.9955156950672646,0.5560538116591928,0.35276532137518685,1,0,1,1,1
456,0.8699551569506726,0.9730941704035875,0.43796711509715996,0.3796711509715995,1,0,1,1,2
456,0.9865470852017937,0.8699551569506726,0.5186846038863976,0.5590433482810164,1,0,1,1,3
456,0.9775784753363229,0.9865470852017937,0.4768310911808669,0.5052316890881913,1,0,1,1,4
457,0.4304932735426009,0.3901345291479821,0.4857997010463378,0.40358744394618834,3,1,1,1,1
457,0.31390134529147984,0.4304932735426009,0.6711509715994021,0.30493273542600896,3,1,1,1,2
457,0.20179372197309417,0.31390134529147984,0.571001494768311,0.27204783258594917,3,1,1,1,3
457,0.18834080717488788,0.20179372197309417,0.7219730941704036,0.32585949177877427,4,1,1,1,4
458,0.7309417040358744,0.8340807174887892,0.33781763826606875,0.11061285500747382,1,1,1,1,1
458,0.7130044843049327,0.7309417040358744,0.571001494768311,0.30493273542600896,2,1,1,1,2
458,0.8161434977578476,0.7130044843049327,0.43796711509715996,0.26008968609865474,1,1,1,1,3
458,0.5381165919282511,0.8161434977578476,0.5171898355754858,0.47832585949177875,2,1,1,1,4
459,0.8699551569506726,0.39461883408071746,0.484304932735426,0.40358744394618834,2,1,1,1,1
459,0.695067264573991,0.8699551569506726,0.5246636771300449,0.21225710014947685,1,1,1,1,2
459,0.9192825112107623,0.695067264573991,0.4439461883408072,0.27204783258594917,2,1,1,1,3
459,0.8116591928251121,0.9192825112107623,0.4828101644245142,0.40956651718983555,1,1,1,1,4
460,0.4125560538116592,0.22869955156950672,0.5396113602391629,0.2959641255605381,4,1,1,1,1
460,0.30493273542600896,0.4125560538116592,0.6771300448430493,0.2929745889387145,4,1,1,1,2
460,0.4304932735426009,0.30493273542600896,0.5739910313901345,0.2660687593423019,4,1,1,1,3
460,0.273542600896861,0.4304932735426009,0.6457399103139013,0.47832585949177875,3,1,1,1,4
461,0.8026905829596412,1.0,0.49028400597907323,0.609865470852018,1,0,1,1,1
461,0.8026905829596412,0.8026905829596412,0.49775784753363234,0.6307922272047831,2,0,1,1,2
461,0.9641255605381166,0.8026905829596412,0.4932735426008969,0.6038863976083707,2,0,1,1,3
461,0.9506726457399103,0.9641255605381166,0.48131539611360236,0.6367713004484304,2,0,1,1,4
462,0.47533632286995514,0.5112107623318386,0.6532137518684604,0.6517189835575486,3,0,1,1,1
462,0.38565022421524664,0.47533632286995514,0.6068759342301943,0.6307922272047832,3,0,1,1,2
462,0.3991031390134529,0.38565022421524664,0.632286995515695,0.6038863976083707,3,0,1,1,3
462,0.47533632286995514,0.3991031390134529,0.6696562032884903,0.6367713004484304,3,0,1,1,4
463,0.9820627802690582,0.9372197309417041,0.5112107623318386,0.6517189835575485,2,0,1,1,1
463,1.0,0.9820627802690582,0.43796711509715996,0.5112107623318386,1,0,1,1,2
463,1.0,1.0,0.4275037369207773,0.4723467862481316,1,0,1,1,3
463,0.9730941704035875,1.0,0.46935724962630787,0.6128550074738416,1,0,1,1,4
464,0.03587443946188341,0.02242152466367713,0.8161434977578477,0.32585949177877427,4,0,1,1,1
464,0.09417040358744394,0.03587443946188341,0.7533632286995515,0.3378176382660687,4,0,1,1,2
464,0.04484304932735426,0.09417040358744394,0.7294469357249627,0.40956651718983555,4,0,1,1,3
464,0.28699551569506726,0.04484304932735426,0.7877428998505231,0.4005979073243647,4,0,1,1,4
465,0.40358744394618834,0.4080717488789238,0.5560538116591928,0.30792227204783257,3,0,1,1,1
465,0.4618834080717489,0.40358744394618834,0.5067264573991032,0.3916292974588939,3,0,1,1,2
465,0.35874439461883406,0.4618834080717489,0.5590433482810165,0.16442451420029894,3,0,1,1,3
465,0.6367713004484304,0.35874439461883406,0.5127055306427503,0.17040358744394615,3,0,1,1,4
466,0.21973094170403587,0.2825112107623318,0.5979073243647234,0.2242152466367713,4,0,1,1,1
466,0.6053811659192825,0.21973094170403587,0.5680119581464873,0.2690582959641256,4,0,1,1,2
466,0.5919282511210763,0.6053811659192825,0.5112107623318386,0.16442451420029894,2,0,1,1,3
466,0.7847533632286996,0.5919282511210763,0.4349775784753363,0.17040358744394615,2,0,1,1,4
467,0.8071748878923767,0.7443946188340808,0.4439461883408072,0.23916292974588937,1,0,1,1,1
467,0.6591928251121076,0.8071748878923767,0.3721973094170403,0.18236173393124067,1,0,1,1,2
467,0.600896860986547,0.6591928251121076,0.4932735426008969,0.1285500747384155,1,0,1,1,3
467,0.8161434977578476,0.600896860986547,0.4319880418535127,0.164424514200299,1,0,1,1,4
468,0.49327354260089684,0.6412556053811659,0.4783258594917788,0.3079222720478327,2,0,1,1,1
468,0.4125560538116592,0.49327354260089684,0.4768310911808669,0.3916292974588939,2,0,1,1,2
468,0.3452914798206278,0.4125560538116592,0.5754857997010463,0.13153961136023917,4,0,1,1,3
468,0.4618834080717489,0.3452914798206278,0.5171898355754858,0.16143497757847533,4,0,1,1,4
469,0.7623318385650224,0.6860986547085202,0.18983557548579974,0.2690582959641255,1,0,1,1,1
469,0.9506726457399103,0.7623318385650224,0.2301943198804185,0.2062780269058296,1,0,1,1,2
469,0.8385650224215246,0.9506726457399103,0.28849028400597904,0.31689088191330345,1,0,1,1,3
469,0.9461883408071748,0.8385650224215246,0.28998505231689087,0.2989536621823617,1,0,1,1,4
470,0.34080717488789236,0.4170403587443946,0.2795216741405082,0.44843049327354256,2,0,1,1,1
470,0.5112107623318386,0.34080717488789236,0.3707025411061286,0.4872944693572496,2,0,1,1,2
470,0.47533632286995514,0.5112107623318386,0.4349775784753363,0.6098654708520179,2,0,1,1,3
470,0.3901345291479821,0.47533632286995514,0.4110612855007474,0.5411061285500747,2,0,1,1,4
471,0.3183856502242152,0.13901345291479822,0.3721973094170404,0.44843049327354256,3,0,1,1,1
471,0.3183856502242152,0.3183856502242152,0.37817638266068765,0.4872944693572496,3,0,1,1,2
471,0.36771300448430494,0.3183856502242152,0.4992526158445441,0.6098654708520179,3,0,1,1,3
471,0.7713004484304933,0.36771300448430494,0.44693572496263084,0.5411061285500747,3,0,1,1,4
472,0.03139013452914798,0.013452914798206279,0.414050822122571,0.36472346786248133,4,0,1,1,1
472,0.03587443946188341,0.03139013452914798,0.47384155455904337,0.29596412556053814,4,0,1,1,2
472,0.026905829596412557,0.03587443946188341,0.593423019431988,0.4215246636771301,4,0,1,1,3
472,0.03139013452914798,0.026905829596412557,0.5605381165919282,0.3139013452914798,4,0,1,1,4
473,0.5919282511210763,0.4304932735426009,0.36472346786248133,0.26606875934230195,2,0,1,1,1
473,0.6278026905829597,0.5919282511210763,0.2571001494768311,0.24514200298953662,1,0,1,1,2
473,0.45739910313901344,0.6278026905829597,0.39760837070254107,0.34678624813153963,1,0,1,1,3
473,0.5201793721973094,0.45739910313901344,0.3721973094170403,0.3617339312406577,3,0,1,1,4
474,0.21524663677130046,0.14798206278026907,0.4588938714499253,0.0986547085201794,4,0,1,1,1
474,0.06726457399103139,0.21524663677130046,0.38266068759342303,0.33183856502242154,3,0,1,1,2
474,0.03587443946188341,0.06726457399103139,0.5844544095665173,0.05979073243647237,4,0,1,1,3
474,0.13901345291479822,0.03587443946188341,0.5127055306427505,0.08071748878923768,4,0,1,1,4
475,0.09417040358744394,0.547085201793722,0.32585949177877427,0.1883408071748879,1,0,1,1,1
475,0.5874439461883408,0.09417040358744394,0.42301943198804187,0.25112107623318386,4,0,1,1,2
475,0.57847533632287,0.5874439461883408,0.4110612855007474,0.3736920777279522,2,0,1,1,3
475,0.8340807174887892,0.57847533632287,0.33183856502242154,0.31091180866965623,1,0,1,1,4
476,0.4618834080717489,0.3991031390134529,0.37518684603886393,0.26606875934230195,3,0,1,1,1
476,0.5381165919282511,0.4618834080717489,0.3004484304932736,0.33183856502242154,2,0,1,1,2
476,0.5022421524663677,0.5381165919282511,0.4275037369207773,0.3736920777279522,3,0,1,1,3
476,0.4125560538116592,0.5022421524663677,0.3572496263079223,0.3617339312406577,2,0,1,1,4
477,0.5022421524663677,0.5605381165919282,0.4319880418535127,0.5680119581464873,2,0,1,1,1
477,0.7937219730941704,0.5022421524663677,0.4828101644245142,0.5739910313901345,2,0,1,1,2
477,0.6636771300448431,0.7937219730941704,0.4693572496263079,0.40657698056801195,1,0,1,1,3
477,0.6816143497757847,0.6636771300448431,0.39312406576980563,0.2630792227204783,1,0,1,1,4
478,0.9192825112107623,0.8968609865470852,0.31988041853512705,0.34379671150971597,1,0,1,1,1
478,0.7623318385650224,0.9192825112107623,0.343796711509716,0.29596412556053814,1,0,1,1,2
478,0.5695067264573991,0.7623318385650224,0.4798206278026906,0.42750373692077726,2,0,1,1,3
478,0.8026905829596412,0.5695067264573991,0.42451420029895365,0.32585949177877427,2,0,1,1,4
479,0.05829596412556054,0.04484304932735426,0.6038863976083707,0.3617339312406577,4,0,1,1,1
479,0.15246636771300448,0.05829596412556054,0.6307922272047832,0.2989536621823617,4,0,1,1,2
479,0.17488789237668162,0.15246636771300448,0.6831091180866965,0.20029895366218234,4,0,1,1,3
479,0.30493273542600896,0.17488789237668162,0.5560538116591928,0.1524663677130045,4,0,1,1,4
480,0.47085201793721976,0.3542600896860987,0.5007473841554558,0.5680119581464873,3,0,1,1,1
480,0.49327354260089684,0.47085201793721976,0.4932735426008968,0.5739910313901345,3,0,1,1,2
480,0.4349775784753363,0.49327354260089684,0.5695067264573991,0.42750373692077726,3,0,1,1,3
480,0.5650224215246636,0.4349775784753363,0.4693572496263079,0.3258594917787743,3,0,1,1,4
481,0.07623318385650224,0.273542600896861,0.6786248131539612,0.36771300448430494,4,0,1,1,1
481,0.34977578475336324,0.07623318385650224,0.7354260089686099,0.36771300448430494,4,0,1,1,2
481,0.23766816143497757,0.34977578475336324,0.7354260089686099,0.26307922272047835,4,0,1,1,3
481,0.6278026905829597,0.23766816143497757,0.6591928251121076,0.35874439461883406,4,0,1,1,4
482,1.0,0.9327354260089686,0.4588938714499253,0.2989536621823617,1,0,1,1,1
482,0.9955156950672646,1.0,0.42750373692077726,0.45440956651718983,1,0,1,1,2
482,0.8878923766816144,0.9955156950672646,0.5201793721973095,0.1733931240657698,1,0,1,1,3
482,0.9192825112107623,0.8878923766816144,0.4424514200298954,0.33482810164424515,1,0,1,1,4
483,0.757847533632287,0.7219730941704036,0.5291479820627804,0.4394618834080717,2,0,1,1,1
483,0.6098654708520179,0.757847533632287,0.5082212257100149,0.6158445440956651,2,0,1,1,2
483,0.7399103139013453,0.6098654708520179,0.6487294469357249,0.4304932735426008,2,0,1,1,3
483,0.968609865470852,0.7399103139013453,0.49177877428998507,0.4334828101644246,2,0,1,1,4
484,0.4484304932735426,0.3811659192825112,0.6427503736920778,0.43946188340807174,3,0,1,1,1
484,0.600896860986547,0.4484304932735426,0.6113602391629297,0.6158445440956651,3,0,1,1,2
484,0.34977578475336324,0.600896860986547,0.6517189835575485,0.4304932735426008,3,0,1,1,3
484,0.6412556053811659,0.34977578475336324,0.6218236173393125,0.4334828101644245,3,0,1,1,4
485,0.23318385650224216,0.24663677130044842,0.27354260089686094,0.16741405082212257,3,1,1,1,1
485,0.1210762331838565,0.23318385650224216,0.38714499252615847,0.319880418535127,3,1,1,1,2
485,0.39461883408071746,0.1210762331838565,0.31689088191330345,0.2182361733931241,4,1,1,1,3
485,0.07623318385650224,0.39461883408071746,0.3243647234678625,0.0717488789237668,1,1,1,1,4
486,0.600896860986547,0.3452914798206278,0.24065769805680118,0.16741405082212257,2,1,1,1,1
486,0.5067264573991032,0.600896860986547,0.2645739910313902,0.21225710014947682,1,1,1,1,2
486,0.38565022421524664,0.5067264573991032,0.18834080717488788,0.09566517189835573,1,1,1,1,3
486,0.2914798206278027,0.38565022421524664,0.3273542600896861,0.07772795216741402,2,1,1,1,4
487,0.1210762331838565,0.11210762331838565,0.3183856502242152,0.07772795216741406,4,1,1,1,1
487,0.17937219730941703,0.1210762331838565,0.42451420029895365,0.2451420029895366,4,1,1,1,2
487,0.27802690582959644,0.17937219730941703,0.2974588938714499,0.2571001494768311,3,1,1,1,3
487,0.17040358744394618,0.27802690582959644,0.3632286995515695,0.05680119581464871,4,1,1,1,4
488,0.43946188340807174,0.3632286995515695,0.23467862481315394,0.15545590433482812,1,1,1,1,1
488,0.2645739910313901,0.43946188340807174,0.3183856502242152,0.319880418535127,2,1,1,1,2
488,0.3094170403587444,0.2645739910313901,0.26905829596412556,0.2571001494768311,2,1,1,1,3
488,0.14349775784753363,0.3094170403587444,0.35276532137518685,0.07772795216741402,3,1,1,1,4
489,0.5605381165919282,0.49327354260089684,0.414050822122571,0.22720478325859492,2,0,1,1,1
489,0.47085201793721976,0.5605381165919282,0.3707025411061285,0.21823617339312404,2,0,1,1,2
489,0.6053811659192825,0.47085201793721976,0.4005979073243647,0.2361733931240658,2,0,1,1,3
489,0.672645739910314,0.6053811659192825,0.4544095665171899,0.31390134529147984,2,0,1,1,4
490,0.3094170403587444,0.5650224215246636,0.3901345291479821,0.17937219730941703,1,0,1,1,1
490,0.452914798206278,0.3094170403587444,0.45440956651718983,0.21823617339312404,3,0,1,1,2
